"","geo_type","region","transportation_type","alternative_name","sub-region","country","date","value"
"280","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-09,23.06
"281","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-10,25.42
"282","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-11,NA
"283","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-12,NA
"284","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-13,25.92
"285","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-14,29.07
"286","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-15,29.13
"287","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-16,30.16
"288","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-17,28.68
"289","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-18,29.55
"290","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-19,31.58
"291","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-20,30.22
"292","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-21,34.59
"293","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-22,34.02
"294","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-23,33.42
"295","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-24,33.5
"296","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-25,36.2
"297","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-26,35.97
"298","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-27,34.03
"299","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-28,34.76
"300","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-29,35.04
"301","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-30,37.76
"302","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-05-31,41.43
"303","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-01,37.04
"304","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-02,39.52
"305","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-03,39.63
"306","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-04,38.77
"307","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-05,38.52
"308","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-06,41.57
"309","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-07,36.15
"310","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-08,39.39
"311","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-09,36.88
"312","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-10,40.65
"313","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-11,38.61
"314","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-12,38.95
"315","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-13,41.72
"316","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-14,35.22
"317","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-15,39.77
"318","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-16,42.3
"319","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-17,45.79
"320","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-18,33.39
"321","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-19,18.57
"322","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-20,17.44
"323","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-21,20.13
"324","city","Chennai","driving","चेन्नई|சென்னை",NA,"India",2020-06-22,20.86
"325","city","Delhi","driving","दिल्ली",NA,"India",2020-01-13,100
"326","city","Delhi","driving","दिल्ली",NA,"India",2020-01-14,102.27
"327","city","Delhi","driving","दिल्ली",NA,"India",2020-01-15,109.86
"328","city","Delhi","driving","दिल्ली",NA,"India",2020-01-16,106.98
"329","city","Delhi","driving","दिल्ली",NA,"India",2020-01-17,115.66
"330","city","Delhi","driving","दिल्ली",NA,"India",2020-01-18,119.79
"331","city","Delhi","driving","दिल्ली",NA,"India",2020-01-19,106.68
"332","city","Delhi","driving","दिल्ली",NA,"India",2020-01-20,111.25
"333","city","Delhi","driving","दिल्ली",NA,"India",2020-01-21,101.18
"334","city","Delhi","driving","दिल्ली",NA,"India",2020-01-22,113.37
"335","city","Delhi","driving","दिल्ली",NA,"India",2020-01-23,100.95
"336","city","Delhi","driving","दिल्ली",NA,"India",2020-01-24,104.51
"337","city","Delhi","driving","दिल्ली",NA,"India",2020-01-25,105.6
"338","city","Delhi","driving","दिल्ली",NA,"India",2020-01-26,100.41
"339","city","Delhi","driving","दिल्ली",NA,"India",2020-01-27,107.98
"340","city","Delhi","driving","दिल्ली",NA,"India",2020-01-28,110.15
"341","city","Delhi","driving","दिल्ली",NA,"India",2020-01-29,119.57
"342","city","Delhi","driving","दिल्ली",NA,"India",2020-01-30,123.05
"343","city","Delhi","driving","दिल्ली",NA,"India",2020-01-31,120.68
"344","city","Delhi","driving","दिल्ली",NA,"India",2020-02-01,118.08
"345","city","Delhi","driving","दिल्ली",NA,"India",2020-02-02,107.33
"346","city","Delhi","driving","दिल्ली",NA,"India",2020-02-03,111.37
"347","city","Delhi","driving","दिल्ली",NA,"India",2020-02-04,112.83
"348","city","Delhi","driving","दिल्ली",NA,"India",2020-02-05,107.51
"349","city","Delhi","driving","दिल्ली",NA,"India",2020-02-06,114.03
"350","city","Delhi","driving","दिल्ली",NA,"India",2020-02-07,122.95
"351","city","Delhi","driving","दिल्ली",NA,"India",2020-02-08,104.73
"352","city","Delhi","driving","दिल्ली",NA,"India",2020-02-09,129.52
"353","city","Delhi","driving","दिल्ली",NA,"India",2020-02-10,116.77
"354","city","Delhi","driving","दिल्ली",NA,"India",2020-02-11,106.88
"355","city","Delhi","driving","दिल्ली",NA,"India",2020-02-12,120.92
"356","city","Delhi","driving","दिल्ली",NA,"India",2020-02-13,114.94
"357","city","Delhi","driving","दिल्ली",NA,"India",2020-02-14,146.89
"358","city","Delhi","driving","दिल्ली",NA,"India",2020-02-15,132.8
"359","city","Delhi","driving","दिल्ली",NA,"India",2020-02-16,132.1
"360","city","Delhi","driving","दिल्ली",NA,"India",2020-02-17,111.89
"361","city","Delhi","driving","दिल्ली",NA,"India",2020-02-18,109.98
"362","city","Delhi","driving","दिल्ली",NA,"India",2020-02-19,113.86
"363","city","Delhi","driving","दिल्ली",NA,"India",2020-02-20,114.09
"364","city","Delhi","driving","दिल्ली",NA,"India",2020-02-21,122.88
"365","city","Delhi","driving","दिल्ली",NA,"India",2020-02-22,121.81
"366","city","Delhi","driving","दिल्ली",NA,"India",2020-02-23,121.05
"367","city","Delhi","driving","दिल्ली",NA,"India",2020-02-24,118.97
"368","city","Delhi","driving","दिल्ली",NA,"India",2020-02-25,121.66
"369","city","Delhi","driving","दिल्ली",NA,"India",2020-02-26,110.66
"370","city","Delhi","driving","दिल्ली",NA,"India",2020-02-27,110.15
"371","city","Delhi","driving","दिल्ली",NA,"India",2020-02-28,123.04
"372","city","Delhi","driving","दिल्ली",NA,"India",2020-02-29,113.37
"373","city","Delhi","driving","दिल्ली",NA,"India",2020-03-01,108.71
"374","city","Delhi","driving","दिल्ली",NA,"India",2020-03-02,107.84
"375","city","Delhi","driving","दिल्ली",NA,"India",2020-03-03,99.04
"376","city","Delhi","driving","दिल्ली",NA,"India",2020-03-04,103.6
"377","city","Delhi","driving","दिल्ली",NA,"India",2020-03-05,105.06
"378","city","Delhi","driving","दिल्ली",NA,"India",2020-03-06,124.69
"379","city","Delhi","driving","दिल्ली",NA,"India",2020-03-07,104.09
"380","city","Delhi","driving","दिल्ली",NA,"India",2020-03-08,85.34
"381","city","Delhi","driving","दिल्ली",NA,"India",2020-03-09,63.56
"382","city","Delhi","driving","दिल्ली",NA,"India",2020-03-10,66.16
"383","city","Delhi","driving","दिल्ली",NA,"India",2020-03-11,89.08
"384","city","Delhi","driving","दिल्ली",NA,"India",2020-03-12,94.7
"385","city","Delhi","driving","दिल्ली",NA,"India",2020-03-13,89.47
"386","city","Delhi","driving","दिल्ली",NA,"India",2020-03-14,89.55
"387","city","Delhi","driving","दिल्ली",NA,"India",2020-03-15,85.23
"388","city","Delhi","driving","दिल्ली",NA,"India",2020-03-16,84.51
"389","city","Delhi","driving","दिल्ली",NA,"India",2020-03-17,75.88
"390","city","Delhi","driving","दिल्ली",NA,"India",2020-03-18,71.54
"391","city","Delhi","driving","दिल्ली",NA,"India",2020-03-19,62.34
"392","city","Delhi","driving","दिल्ली",NA,"India",2020-03-20,54.43
"393","city","Delhi","driving","दिल्ली",NA,"India",2020-03-21,33.68
"394","city","Delhi","driving","दिल्ली",NA,"India",2020-03-22,24.43
"395","city","Delhi","driving","दिल्ली",NA,"India",2020-03-23,21.75
"396","city","Delhi","driving","दिल्ली",NA,"India",2020-03-24,15.84
"397","city","Delhi","driving","दिल्ली",NA,"India",2020-03-25,13.49
"398","city","Delhi","driving","दिल्ली",NA,"India",2020-03-26,14.03
"399","city","Delhi","driving","दिल्ली",NA,"India",2020-03-27,15.39
"400","city","Delhi","driving","दिल्ली",NA,"India",2020-03-28,15.62
"401","city","Delhi","driving","दिल्ली",NA,"India",2020-03-29,14.6
"402","city","Delhi","driving","दिल्ली",NA,"India",2020-03-30,13.38
"403","city","Delhi","driving","दिल्ली",NA,"India",2020-03-31,13.31
"404","city","Delhi","driving","दिल्ली",NA,"India",2020-04-01,13.54
"405","city","Delhi","driving","दिल्ली",NA,"India",2020-04-02,12.72
"406","city","Delhi","driving","दिल्ली",NA,"India",2020-04-03,12.62
"407","city","Delhi","driving","दिल्ली",NA,"India",2020-04-04,12.67
"408","city","Delhi","driving","दिल्ली",NA,"India",2020-04-05,12.01
"409","city","Delhi","driving","दिल्ली",NA,"India",2020-04-06,12.61
"410","city","Delhi","driving","दिल्ली",NA,"India",2020-04-07,12.61
"411","city","Delhi","driving","दिल्ली",NA,"India",2020-04-08,13.87
"412","city","Delhi","driving","दिल्ली",NA,"India",2020-04-09,12.21
"413","city","Delhi","driving","दिल्ली",NA,"India",2020-04-10,12.32
"414","city","Delhi","driving","दिल्ली",NA,"India",2020-04-11,12.46
"415","city","Delhi","driving","दिल्ली",NA,"India",2020-04-12,12.39
"416","city","Delhi","driving","दिल्ली",NA,"India",2020-04-13,13.56
"417","city","Delhi","driving","दिल्ली",NA,"India",2020-04-14,13.6
"418","city","Delhi","driving","दिल्ली",NA,"India",2020-04-15,13.67
"419","city","Delhi","driving","दिल्ली",NA,"India",2020-04-16,13.44
"420","city","Delhi","driving","दिल्ली",NA,"India",2020-04-17,13.39
"421","city","Delhi","driving","दिल्ली",NA,"India",2020-04-18,11.84
"422","city","Delhi","driving","दिल्ली",NA,"India",2020-04-19,12.27
"423","city","Delhi","driving","दिल्ली",NA,"India",2020-04-20,13.32
"424","city","Delhi","driving","दिल्ली",NA,"India",2020-04-21,12.44
"425","city","Delhi","driving","दिल्ली",NA,"India",2020-04-22,12.28
"426","city","Delhi","driving","दिल्ली",NA,"India",2020-04-23,13.52
"427","city","Delhi","driving","दिल्ली",NA,"India",2020-04-24,12.61
"428","city","Delhi","driving","दिल्ली",NA,"India",2020-04-25,12.14
"429","city","Delhi","driving","दिल्ली",NA,"India",2020-04-26,13.33
"430","city","Delhi","driving","दिल्ली",NA,"India",2020-04-27,13.48
"431","city","Delhi","driving","दिल्ली",NA,"India",2020-04-28,13.12
"432","city","Delhi","driving","दिल्ली",NA,"India",2020-04-29,13.73
"433","city","Delhi","driving","दिल्ली",NA,"India",2020-04-30,15.02
"434","city","Delhi","driving","दिल्ली",NA,"India",2020-05-01,14.91
"435","city","Delhi","driving","दिल्ली",NA,"India",2020-05-02,14.31
"436","city","Delhi","driving","दिल्ली",NA,"India",2020-05-03,15.59
"437","city","Delhi","driving","दिल्ली",NA,"India",2020-05-04,19.78
"438","city","Delhi","driving","दिल्ली",NA,"India",2020-05-05,19.65
"439","city","Delhi","driving","दिल्ली",NA,"India",2020-05-06,18.78
"440","city","Delhi","driving","दिल्ली",NA,"India",2020-05-07,18.4
"441","city","Delhi","driving","दिल्ली",NA,"India",2020-05-08,21.07
"442","city","Delhi","driving","दिल्ली",NA,"India",2020-05-09,20.73
"443","city","Delhi","driving","दिल्ली",NA,"India",2020-05-10,21.04
"444","city","Delhi","driving","दिल्ली",NA,"India",2020-05-11,NA
"445","city","Delhi","driving","दिल्ली",NA,"India",2020-05-12,NA
"446","city","Delhi","driving","दिल्ली",NA,"India",2020-05-13,22.91
"447","city","Delhi","driving","दिल्ली",NA,"India",2020-05-14,22.22
"448","city","Delhi","driving","दिल्ली",NA,"India",2020-05-15,22.83
"449","city","Delhi","driving","दिल्ली",NA,"India",2020-05-16,21.8
"450","city","Delhi","driving","दिल्ली",NA,"India",2020-05-17,24.46
"451","city","Delhi","driving","दिल्ली",NA,"India",2020-05-18,29.95
"452","city","Delhi","driving","दिल्ली",NA,"India",2020-05-19,32
"453","city","Delhi","driving","दिल्ली",NA,"India",2020-05-20,31.9
"454","city","Delhi","driving","दिल्ली",NA,"India",2020-05-21,31.27
"455","city","Delhi","driving","दिल्ली",NA,"India",2020-05-22,30.81
"456","city","Delhi","driving","दिल्ली",NA,"India",2020-05-23,29.97
"457","city","Delhi","driving","दिल्ली",NA,"India",2020-05-24,27.31
"458","city","Delhi","driving","दिल्ली",NA,"India",2020-05-25,31.69
"459","city","Delhi","driving","दिल्ली",NA,"India",2020-05-26,33.16
"460","city","Delhi","driving","दिल्ली",NA,"India",2020-05-27,32.99
"461","city","Delhi","driving","दिल्ली",NA,"India",2020-05-28,33.27
"462","city","Delhi","driving","दिल्ली",NA,"India",2020-05-29,32
"463","city","Delhi","driving","दिल्ली",NA,"India",2020-05-30,31.8
"464","city","Delhi","driving","दिल्ली",NA,"India",2020-05-31,33.68
"465","city","Delhi","driving","दिल्ली",NA,"India",2020-06-01,37.85
"466","city","Delhi","driving","दिल्ली",NA,"India",2020-06-02,35.38
"467","city","Delhi","driving","दिल्ली",NA,"India",2020-06-03,35.39
"468","city","Delhi","driving","दिल्ली",NA,"India",2020-06-04,34.93
"469","city","Delhi","driving","दिल्ली",NA,"India",2020-06-05,37.58
