"","geo_type","region","transportation_type","alternative_name","sub-region","country","date","value"
"838","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-09,114.74
"839","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-10,105.88
"840","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-11,110.26
"841","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-12,108.47
"842","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-13,111.55
"843","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-14,123.21
"844","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-15,132.87
"845","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-16,129.78
"846","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-17,119.52
"847","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-18,105.68
"848","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-19,103.69
"849","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-20,104.88
"850","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-21,110.36
"851","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-22,121.91
"852","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-23,112.55
"853","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-24,107.07
"854","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-25,105.68
"855","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-26,111.16
"856","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-27,97.61
"857","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-28,113.94
"858","city","Pune","walking","पुणे|पुना",NA,"India",2020-02-29,118.53
"859","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-01,111.06
"860","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-02,103.49
"861","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-03,98.41
"862","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-04,96.91
"863","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-05,98.11
"864","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-06,115.34
"865","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-07,124.9
"866","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-08,98.9
"867","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-09,87.65
"868","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-10,88.55
"869","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-11,93.23
"870","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-12,89.34
"871","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-13,88.05
"872","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-14,101.1
"873","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-15,82.97
"874","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-16,74.1
"875","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-17,52.29
"876","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-18,51.79
"877","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-19,43.43
"878","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-20,40.34
"879","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-21,20.72
"880","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-22,18.03
"881","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-23,21.91
"882","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-24,13.94
"883","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-25,16.83
"884","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-26,20.42
"885","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-27,22.41
"886","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-28,20.82
"887","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-29,22.31
"888","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-30,18.92
"889","city","Pune","walking","पुणे|पुना",NA,"India",2020-03-31,17.73
"890","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-01,14.74
"891","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-02,16.43
"892","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-03,14.54
"893","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-04,14.74
"894","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-05,17.53
"895","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-06,12.05
"896","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-07,14.24
"897","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-08,12.95
"898","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-09,16.24
"899","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-10,14.54
"900","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-11,18.73
"901","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-12,19.42
"902","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-13,14.84
"903","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-14,17.23
"904","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-15,17.13
"905","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-16,16.04
"906","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-17,18.63
"907","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-18,15.14
"908","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-19,20.02
"909","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-20,16.14
"910","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-21,17.63
"911","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-22,16.63
"912","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-23,17.73
"913","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-24,15.94
"914","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-25,15.24
"915","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-26,17.43
"916","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-27,14.24
"917","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-28,23.61
"918","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-29,20.52
"919","city","Pune","walking","पुणे|पुना",NA,"India",2020-04-30,21.22
"920","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-01,19.22
"921","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-02,18.03
"922","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-03,24.3
"923","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-04,21.51
"924","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-05,27.19
"925","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-06,22.31
"926","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-07,24.1
"927","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-08,30.78
"928","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-09,26.89
"929","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-10,21.81
"930","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-11,NA
"931","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-12,NA
"932","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-13,24.8
"933","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-14,26.99
"934","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-15,22.11
"935","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-16,25.6
"936","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-17,23.51
"937","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-18,24
"938","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-19,25.9
"939","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-20,25.8
"940","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-21,27.79
"941","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-22,27.69
"942","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-23,22.51
"943","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-24,34.96
"944","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-25,27.79
"945","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-26,31.57
"946","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-27,32.47
"947","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-28,32.67
"948","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-29,39.64
"949","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-30,31.57
"950","city","Pune","walking","पुणे|पुना",NA,"India",2020-05-31,28.78
"951","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-01,28.59
"952","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-02,26.99
"953","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-03,31.67
"954","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-04,31.27
"955","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-05,37.15
"956","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-06,40.34
"957","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-07,40.14
"958","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-08,50.7
"959","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-09,39.74
"960","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-10,45.52
"961","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-11,47.61
"962","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-12,48.9
"963","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-13,42.33
"964","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-14,46.12
"965","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-15,56.47
"966","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-16,44.02
"967","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-17,43.03
"968","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-18,40.24
"969","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-19,48.71
"970","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-20,38.45
"971","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-21,49.2
"972","city","Pune","walking","पुणे|पुना",NA,"India",2020-06-22,53.59
